time,distance_to_nearest_friend,distance_to_nearest_enemy
2023-09-27 07:01:20,62.57289267676108,316.3982060997696
2023-09-28 07:01:20,58.49191799433273,311.1726871917628
2023-09-29 07:01:20,54.12088341511223,303.9551936729195
2023-09-30 07:01:20,49.64845210838864,300.16310518493106
2023-10-01 07:01:20,46.69257531594914,299.0697195038182
2023-10-02 07:01:20,41.852268683152246,294.0946374731071
2023-10-03 07:01:20,38.26528701467942,290.75722829483396
2023-10-04 07:01:20,33.727274284810605,289.8289389876901
2023-10-05 07:01:20,32.81666793042884,283.94566211975973
2023-10-06 07:01:20,30.16034959832453,276.4119900346084
2023-10-07 07:01:20,26.182123903978038,279.0271318830262
2023-10-08 07:01:20,23.771066277094178,276.0079133698147
2023-10-09 07:01:20,21.341291893898195,274.87383496270553
2023-10-10 07:01:20,18.45812761721936,269.7593249435867
2023-10-11 07:01:20,16.35015621153652,268.8684379250933
2023-10-12 07:01:20,13.185392369710154,264.2860042018948
2023-10-13 07:01:20,10.270974067077765,262.74257772250826
2023-10-14 07:01:20,5.7642273970773195,262.03237553130833
2023-10-15 07:01:20,1.5817110959984266,257.2006892218246
2023-10-16 07:01:20,1.8323688419174344,254.85414487135333
2023-10-17 07:01:20,0.9134312951516615,253.71538823026782
2023-10-18 07:01:20,0.6674458273313318,253.85383889664084
2023-10-19 07:01:20,0.14279491375064338,252.48654665639995
2023-10-20 07:01:20,0.48343614513402167,252.643060652225
2023-10-21 07:01:20,0.9582414126671113,248.23226715505393
2023-10-22 07:01:20,1.166497827666398,245.11451908950286
2023-10-23 07:01:20,0.0800425813361446,245.73812635971925
2023-10-24 07:01:20,0.7284880885853456,246.08497161195564
2023-10-25 07:01:20,2.39003392473302,246.87646808849863
2023-10-26 07:01:20,1.193687639975807,243.02437322600156
2023-10-27 07:01:20,0.9322449566382323,242.96554348509798
2023-10-28 07:01:20,0.41335645923096026,241.68491601383343
2023-10-29 07:01:20,1.8439694585893345,238.0406305745022
2023-10-30 07:01:20,1.7804835743672267,234.73852453540636
