time,distance_to_nearest_friend,distance_to_nearest_enemy
2023-09-27 07:01:20,46.98671543568317,523.1553348966393
2023-09-28 07:01:20,47.632607502207286,525.1350659125452
2023-09-29 07:01:20,46.73974111013138,531.4931161020688
2023-09-30 07:01:20,45.354214104958956,537.5870248255454
2023-10-01 07:01:20,44.72741002424676,542.5610154709668
2023-10-02 07:01:20,44.81935488030812,549.6723278245728
2023-10-03 07:01:20,44.548135765895374,551.6742861773284
2023-10-04 07:01:20,44.910487001773284,555.7058109795871
2023-10-05 07:01:20,42.831737843623316,559.5867921977705
2023-10-06 07:01:20,44.3407383024587,565.8734540522444
2023-10-07 07:01:20,45.73440484995174,572.0426881840541
2023-10-08 07:01:20,46.64370948666544,573.1699405518809
2023-10-09 07:01:20,48.4687750078722,577.3853215251366
2023-10-10 07:01:20,47.700975927105375,581.9368452654949
2023-10-11 07:01:20,48.43631176011388,584.7302344213418
2023-10-12 07:01:20,48.6477947671219,589.0923503624964
2023-10-13 07:01:20,47.89846353878975,591.9160803986568
2023-10-14 07:01:20,48.206795547639196,592.649075069688
2023-10-15 07:01:20,46.73397824039961,592.6647828908115
2023-10-16 07:01:20,46.18727790463742,593.3332105380839
2023-10-17 07:01:20,47.334004722210395,593.2865388333952
2023-10-18 07:01:20,49.510545269614965,592.2741758870155
2023-10-19 07:01:20,50.510620357513496,594.2113853830317
2023-10-20 07:01:20,52.33706706438823,594.7599911523952
2023-10-21 07:01:20,53.65420438466145,595.9846658642651
2023-10-22 07:01:20,53.94619852628625,597.1575177041489
2023-10-23 07:01:20,54.86905637218575,596.4215977854155
2023-10-24 07:01:20,54.297866085610885,596.9995454823697
2023-10-25 07:01:20,53.77557908542648,596.1754418748313
2023-10-26 07:01:20,53.252334859241394,596.6412150316556
2023-10-27 07:01:20,52.89040627212096,597.128425766847
2023-10-28 07:01:20,53.250147070746856,596.5800121708857
2023-10-29 07:01:20,52.75507567683257,596.8972952041904
2023-10-30 07:01:20,52.13282081539268,597.4877763507392
2023-10-31 07:01:20,51.850796404296446,597.7466593941527
2023-11-01 07:01:20,51.22171403576333,598.8475545970208
2023-11-02 07:01:20,51.81707971444977,598.7565660608572
2023-11-03 07:01:20,51.474960860302424,599.9749315889163
2023-11-04 07:01:20,50.93661434130406,599.9438708515713
2023-11-05 07:01:20,49.78082674532124,601.3291776633422
2023-11-06 07:01:20,49.60575854474285,601.6628008472221
2023-11-07 07:01:20,49.578933370683686,602.6458666433826
2023-11-08 07:01:20,49.359494021133116,602.6311636635819
2023-11-09 07:01:20,49.22392038058767,602.1329903480143
2023-11-10 07:01:20,48.90612648174524,603.28945941993
2023-11-11 07:01:20,48.71979441203891,604.6451806295834
2023-11-12 07:01:20,48.72446662740095,605.2972074839179
2023-11-13 07:01:20,48.67858336821271,605.5014914251426
2023-11-14 07:01:20,48.94970321853532,605.5980130597761
2023-11-15 07:01:20,46.72718500460825,604.949930001906
2023-11-16 07:01:20,47.73158862168066,604.6375037159746
2023-11-17 07:01:20,44.666983958734136,605.2607341502002
2023-11-18 07:01:20,47.808400863918926,605.0839488852802
2023-11-19 07:01:20,47.85848771015144,606.0462123103354
2023-11-20 07:01:20,47.73871216985344,607.1193160885147
2023-11-21 07:01:20,48.870483685071605,609.1564273283756
2023-11-22 07:01:20,47.203550060262415,608.3850159616218
2023-11-23 07:01:20,45.194123699827124,609.3512325578341
2023-11-24 07:01:20,44.75540966929949,610.3780237075463
2023-11-25 07:01:20,45.266414820464654,610.2424989661804
2023-11-26 07:01:20,44.51879718058441,611.6331117341456
2023-11-27 07:01:20,44.836116251852246,609.8848819908147
2023-11-28 07:01:20,48.032799643613544,609.1268295447837
2023-11-29 07:01:20,46.27398151112777,607.8193663124654
2023-11-30 07:01:20,45.66510103319784,606.9047350310818
2023-12-01 07:01:20,46.69260581188638,605.2094983205803
2023-12-02 07:01:20,50.52102700186231,599.279210224128
2023-12-03 07:01:20,51.281365804771134,599.1051648504654
2023-12-04 07:01:20,53.269187869684224,598.7849074902264
2023-12-05 07:01:20,53.397472207017145,597.6628843842134
2023-12-06 07:01:20,53.54319205539699,598.9526867455448
2023-12-07 07:01:20,55.86784752180991,599.3609189536639
2023-12-08 07:01:20,53.89913585148172,598.2987381432365
2023-12-09 07:01:20,53.94753838864676,597.0890721215192
2023-12-10 07:01:20,52.003306255273266,595.9921844950035
2023-12-11 07:01:20,52.796745273376786,593.0410748060209
2023-12-12 07:01:20,53.499999620601095,587.9212378541042
2023-12-13 07:01:20,52.101798659568956,585.32579990944
2023-12-14 07:01:20,53.178785672760625,580.2001739629179
2023-12-15 07:01:20,54.7826100565977,579.5402095264535
2023-12-16 07:01:20,54.696572608153794,580.7604733250488
2023-12-17 07:01:20,51.62552631477792,580.1200977723821
2023-12-18 07:01:20,48.82461138108863,579.0920497885292
2023-12-19 07:01:20,48.13139457710986,578.6686335764989
2023-12-20 07:01:20,48.23610730144916,574.5715271188711
2023-12-21 07:01:20,50.92730420313229,572.0167052504629
2023-12-22 07:01:20,54.39990044427309,565.2006902736955
2023-12-23 07:01:20,54.59650333681379,566.2295492673671
2023-12-24 07:01:20,54.82642320971198,565.0796254879995
2023-12-25 07:01:20,54.79575003345955,565.6030777662297
2023-12-26 07:01:20,55.90776521299245,565.3599106344325
2023-12-27 07:01:20,56.12391631068391,565.0448946789068
2023-12-28 07:01:20,56.366993621696764,561.6528436428109
2023-12-29 07:01:20,56.86793507137223,562.618778674915
2023-12-30 07:01:20,58.11050529268996,559.2593780617881
2023-12-31 07:01:20,57.100678430716236,553.8372980837838
2024-01-01 07:01:20,57.95249014935494,550.9884996657605
2024-01-02 07:01:20,58.8363509051035,552.0176107039246
2024-01-03 07:01:20,57.93546935518869,544.8522405245508
2024-01-04 07:01:20,57.271889632995084,542.6894834865524
2024-01-05 07:01:20,53.61592968990764,541.9213494557855
2024-01-06 07:01:20,53.874665121480895,540.7393152446439
2024-01-07 07:01:20,50.18160969695528,542.4641531147867
2024-01-08 07:01:20,47.27538330773797,538.8282781962723
2024-01-09 07:01:20,49.11349322035883,536.0303056351967
2024-01-10 07:01:20,48.415996552002504,533.8642042747424
2024-01-11 07:01:20,50.17336051701548,530.9183908629486
2024-01-12 07:01:20,51.94331027641173,526.215611728221
2024-01-13 07:01:20,49.67441040890579,524.7281677667097
2024-01-14 07:01:20,49.95624781906706,521.4743029790533
2024-01-15 07:01:20,50.21826440690892,521.721658287624
2024-01-16 07:01:20,49.80162205192517,514.9514337904044
2024-01-17 07:01:20,51.25775782203339,514.7998083845167
2024-01-18 07:01:20,50.90509693134785,511.2325996602203
2024-01-19 07:01:20,51.13807933638878,507.55660735910647
2024-01-20 07:01:20,51.632606563012665,505.5740231584722
2024-01-21 07:01:20,51.972152494028464,502.17480983334474
2024-01-22 07:01:20,52.23041687940406,497.44107469370783
2024-01-23 07:01:20,51.362145895760236,493.2392576547068
2024-01-24 07:01:20,52.06339654409676,492.6956897706286
2024-01-25 07:01:20,52.36437425484199,490.4538853696788
2024-01-26 07:01:20,52.063395556901945,486.25776851843466
2024-01-27 07:01:20,52.23777129015389,480.9186138466477
2024-01-28 07:01:20,51.19044925129573,478.4125504278051
2024-01-29 07:01:20,52.110156744525796,474.21291009108023
2024-01-30 07:01:20,52.541953357954085,467.7339068201207
2024-01-31 07:01:20,52.63023703394997,467.5300446188348
2024-02-01 07:01:20,54.72625350808731,466.47785730085405
2024-02-02 07:01:20,55.90344454484919,462.699225790281
2024-02-03 07:01:20,57.37890900819271,460.0424122896754
2024-02-04 07:01:20,58.06893065383012,460.5536339396976
2024-02-05 07:01:20,57.69845987114948,458.10090941498396
2024-02-06 07:01:20,60.142622360455405,455.89110325039144
2024-02-07 07:01:20,59.309109216029256,454.8000765784549
2024-02-08 07:01:20,59.70926295407611,452.2156305736548
2024-02-09 07:01:20,61.49946699462518,450.64279519431585
2024-02-10 07:01:20,62.48274416227579,449.3856096393862
2024-02-11 07:01:20,62.31103375764743,444.0314030729208
2024-02-12 07:01:20,60.81422392228773,442.23987096525383
2024-02-13 07:01:20,61.648552904057325,437.1985242029154
2024-02-14 07:01:20,58.699014073604005,434.8611971604211
2024-02-15 07:01:20,61.10691148739607,434.52858349746595
2024-02-16 07:01:20,64.079218683737,428.9174759790648
2024-02-17 07:01:20,64.16935951642355,427.95369913252324
2024-02-18 07:01:20,61.49532566770843,422.9205204963348
2024-02-19 07:01:20,61.879876836453825,422.6551471515871
2024-02-20 07:01:20,60.804216072715775,416.04979628017367
2024-02-21 07:01:20,59.27599382663369,411.1130705361901
2024-02-22 07:01:20,59.34728193244623,404.7278544973425
2024-02-23 07:01:20,57.43162445351939,402.70146583609517
2024-02-24 07:01:20,56.71576300697284,397.61345656169834
2024-02-25 07:01:20,51.43124620793257,396.456535725257
2024-02-26 07:01:20,55.164007318008416,391.6052420567869
2024-02-27 07:01:20,51.96304682500829,391.2604505067841
2024-02-28 07:01:20,53.56966604496674,390.5225232985602
2024-02-29 07:01:20,51.12904122084626,391.53958030883433
2024-03-01 07:01:20,52.06170076310779,391.67677779575655
2024-03-02 07:01:20,50.930272436004934,391.3598164243114
2024-03-03 07:01:20,48.217959610774486,386.34530888964264
2024-03-04 07:01:20,48.92603961333467,383.95673542502567
2024-03-05 07:01:20,48.508072447039446,383.437370463774
2024-03-06 07:01:20,46.10373180280819,383.2818517909398
2024-03-07 07:01:20,45.35472373372563,381.9349774612617
2024-03-08 07:01:20,44.386120585498205,375.7750382676194
2024-03-09 07:01:20,44.47419864116176,375.00017813480656
2024-03-10 07:01:20,42.316198798374714,375.86947533005093
2024-03-11 07:01:20,41.79727401691211,371.73659839885056
2024-03-12 07:01:20,37.41786430421301,368.9667743853418
2024-03-13 07:01:20,40.02643744526094,368.58262731612297
2024-03-14 07:01:20,39.483078432482394,367.30076710751337
2024-03-15 07:01:20,35.63124362429601,367.7185926783156
2024-03-16 07:01:20,36.215327787001755,361.15442705290263
2024-03-17 07:01:20,35.96346155152498,358.5595922831602
2024-03-18 07:01:20,27.66387843007025,355.18918324309465
2024-03-19 07:01:20,29.364831928399383,355.61733519256234
2024-03-20 07:01:20,33.313018810866566,355.4918869955312
2024-03-21 07:01:20,33.344755815830226,349.92414228828795
2024-03-22 07:01:20,33.54520433696665,346.4426444001219
2024-03-23 07:01:20,32.94790300641824,343.01798437781383
2024-03-24 07:01:20,25.78926770002373,341.8410757235717
2024-03-25 07:01:20,30.99404884608574,339.2382745495667
2024-03-26 07:01:20,33.919195130077284,340.03818491333544
2024-03-27 07:01:20,27.760809587846143,336.34668406495376
2024-03-28 07:01:20,31.530857744380295,334.7625521905638
2024-03-29 07:01:20,34.01784431623213,334.77903375767266
2024-03-30 07:01:20,34.96349758043017,331.7532488615677
2024-03-31 07:01:20,33.71973687277645,332.4709996955499
2024-04-01 07:01:20,35.633512735969255,330.2324239016557
2024-04-02 07:01:20,36.16559231186132,327.4511666477497
2024-04-03 07:01:20,37.48779045203598,324.6789795984281
2024-04-04 07:01:20,35.623142151536285,325.45848057499325
2024-04-05 07:01:20,38.57226713326395,326.3544534218181
2024-04-06 07:01:20,37.635340905301625,322.2851793388866
2024-04-07 07:01:20,37.760841997623295,320.10838828296835
2024-04-08 07:01:20,37.54357247630902,319.7999734879849
2024-04-09 07:01:20,37.08347133656495,316.84934341505937
2024-04-10 07:01:20,38.37630630410515,311.8598732395113
2024-04-11 07:01:20,38.10015507613819,308.20726804239223
2024-04-12 07:01:20,40.041156010159845,309.57195003337006
2024-04-13 07:01:20,40.627990070443275,307.57674647378354
2024-04-14 07:01:20,40.73999623881587,305.1253996740927
2024-04-15 07:01:20,40.04315530565282,302.34201614690613
2024-04-16 07:01:20,40.86807357614708,299.7233388475255
2024-04-17 07:01:20,42.06762275588509,300.1745468559602
2024-04-18 07:01:20,36.043782449084574,297.5522183550911
2024-04-19 07:01:20,40.308754326799125,294.9869215805085
2024-04-20 07:01:20,40.94893997415766,293.47450462690324
2024-04-21 07:01:20,39.5016744212169,292.04463020633045
2024-04-22 07:01:20,38.55603285692186,288.7821614030319
2024-04-23 07:01:20,37.241959094625386,284.4111899963358
2024-04-24 07:01:20,36.328707123786415,280.83911144396706
2024-04-25 07:01:20,35.790712537258585,278.35563516663376
2024-04-26 07:01:20,35.01676998429513,272.80240678362054
2024-04-27 07:01:20,33.11625575569186,270.09168444013903
2024-04-28 07:01:20,32.771356202336214,270.155441025899
2024-04-29 07:01:20,31.45510951702747,267.09449509447984
2024-04-30 07:01:20,30.775398272497085,259.94203370338903
2024-05-01 07:01:20,29.595991067208693,260.16211800790967
2024-05-02 07:01:20,27.856916160004747,257.72503561147676
2024-05-03 07:01:20,26.824555725188663,254.65277544757998
2024-05-04 07:01:20,25.649378790670536,251.75302437639772
2024-05-05 07:01:20,24.23657828182283,248.8756059906518
2024-05-06 07:01:20,22.213077943786743,242.757935252013
2024-05-07 07:01:20,20.682744944024293,240.75494102364337
2024-05-08 07:01:20,21.341283153956706,239.29003057745282
2024-05-09 07:01:20,20.906456387032122,236.76779182234822
2024-05-10 07:01:20,19.25852908631197,233.14750868547947
2024-05-11 07:01:20,18.770851451607985,229.33622881477743
2024-05-12 07:01:20,17.553062217805753,229.14735480166073
2024-05-13 07:01:20,17.0843011023781,228.95817584467198
2024-05-14 07:01:20,17.81097422625157,225.64392936318922
2024-05-15 07:01:20,17.186502592107185,226.036044917546
2024-05-16 07:01:20,16.109759624991547,222.05982317134098
2024-05-17 07:01:20,17.287823527920366,220.07353548075486
2024-05-18 07:01:20,15.857632061753197,219.07724576586253
2024-05-19 07:01:20,14.645585957886734,215.28976736581956
2024-05-20 07:01:20,13.241353135140757,208.41687633944392
2024-05-21 07:01:20,13.380993406751816,208.0731757960107
2024-05-22 07:01:20,13.624527799658873,201.76454005611117
2024-05-23 07:01:20,12.353905335540588,195.96181006395304
2024-05-24 07:01:20,11.313971975491102,193.75874788423044
2024-05-25 07:01:20,11.963151285905383,192.05302945365528
2024-05-26 07:01:20,11.996569179596152,191.69268050283026
2024-05-27 07:01:20,12.811867841097268,191.91377475573557
2024-05-28 07:01:20,12.883579079189207,191.46058429102766
2024-05-29 07:01:20,12.579076385591126,186.0004768230548
2024-05-30 07:01:20,13.131368175418883,185.35013600961713
2024-05-31 07:01:20,12.86792956745861,181.75150639080707
2024-06-01 07:01:20,13.573561097535187,182.22134914615347
2024-06-02 07:01:20,13.234126531409492,180.98196814642554
2024-06-03 07:01:20,12.705478656078567,177.62435877956656
2024-06-04 07:01:20,13.2929524261356,175.2344641987256
2024-06-05 07:01:20,11.882299645128757,170.62743736079116
2024-06-06 07:01:20,12.072068246498478,167.2071020130759
2024-06-07 07:01:20,11.392925607798224,162.125983565949
2024-06-08 07:01:20,11.444556883648486,159.9004422242025
2024-06-09 07:01:20,11.240795485621216,153.0981027198796
2024-06-10 07:01:20,13.085867383389958,151.57875903857018
2024-06-11 07:01:20,13.168929975435613,145.89749723842982
2024-06-12 07:01:20,13.463846622621885,144.43980316571475
2024-06-13 07:01:20,13.353838419600427,137.87824627501752
2024-06-14 07:01:20,14.153377212085203,135.22311695951163
2024-06-15 07:01:20,14.475222341468415,134.8190812156043
2024-06-16 07:01:20,13.956724792246543,131.15728787788265
2024-06-17 07:01:20,13.528845736924012,126.93627893139372
2024-06-18 07:01:20,13.675091865326877,120.89619385464336
2024-06-19 07:01:20,14.783431013354415,121.70420971184241
