Entity2,2023-07-17 18:10:10,6.640941850475677,-7.851312004053296
Entity2,2023-07-18 18:10:10,6.640582719038238,-7.8381000888293935
Entity2,2023-07-19 18:10:10,6.644568249802496,-7.828005630677043
Entity2,2023-07-20 18:10:10,6.652632662556396,-7.834558055200848
Entity2,2023-07-21 18:10:10,6.640627718532752,-7.829403540877809
Entity2,2023-07-22 18:10:10,6.647077598582837,-7.8199269029729574
Entity2,2023-07-23 18:10:10,6.65271867085327,-7.826472817811703
Entity2,2023-07-24 18:10:10,6.6417959558619195,-7.823287999073525
Entity2,2023-07-25 18:10:10,6.6469787345421345,-7.818255707581454
Entity2,2023-07-26 18:10:10,6.641523843182904,-7.815494025586019
Entity2,2023-07-27 18:10:10,6.648740346245081,-7.8099729625661345
Entity2,2023-07-28 18:10:10,6.634049954864764,-7.805372918440672
Entity2,2023-07-29 18:10:10,6.637727081421856,-7.8138706368255475
Entity2,2023-07-30 18:10:10,6.63859838340758,-7.811547071623693
Entity2,2023-07-31 18:10:10,6.629912227431861,-7.800983008819922
Entity2,2023-08-01 18:10:10,6.625126400998197,-7.7916700424167775
Entity2,2023-08-02 18:10:10,6.614404263296004,-7.775633656719662
Entity2,2023-08-03 18:10:10,6.616829962374876,-7.792335987654598
Entity2,2023-08-04 18:10:10,6.620308649593597,-7.790791670209479
Entity2,2023-08-05 18:10:10,6.618309699482851,-7.780991952300683
Entity2,2023-08-06 18:10:10,6.621530685619305,-7.757322915225177
Entity2,2023-08-07 18:10:10,6.611965947138071,-7.748080028463077
Entity2,2023-08-08 18:10:10,6.60625598127455,-7.744996952072583
Entity2,2023-08-09 18:10:10,6.603170138238501,-7.736183877538924
Entity2,2023-08-10 18:10:10,6.603275276068934,-7.726496023498054
Entity2,2023-08-11 18:10:10,6.61139377392217,-7.703122146274943
Entity2,2023-08-12 18:10:10,6.602160449879076,-7.696414279167086
Entity2,2023-08-13 18:10:10,6.593387191716118,-7.67771316987155
Entity2,2023-08-14 18:10:10,6.589784358832408,-7.653887587332788
Entity2,2023-08-15 18:10:10,6.5958199572376595,-7.649453248174976
Entity2,2023-08-16 18:10:10,6.602883884416917,-7.640103391478194
Entity2,2023-08-17 18:10:10,6.596944379006258,-7.634068848217892
